soft_name,missing,TP,FN,FP,TN,optimal_th,Accuracy,precision,NPV,Sensitivity,Specificity,F1,MCC
CADD_splice+spliceAI+Trap+SPIDEX_zscore,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_dpsi+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+SPIDEX_zscore+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_dpsi+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+SPIDEX_zscore+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+Trap+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+SPIDEX_zscore+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+pangolin+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+SPIDEX_zscore+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+Trap+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+SPIDEX_zscore+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
spliceAI+pangolin+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_dpsi+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+SPIDEX_zscore+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
Trap+pangolin+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
SPIDEX_dpsi+pangolin+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
SPIDEX_zscore+pangolin+squirls+spliceogen,0,0.000000,24.000000,0.000000,237.000000,5.0000,0.9080,nan,0.9080,0.0000,1.0000,nan,nan
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+SPIDEX_zscore+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+pangolin+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+pangolin+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+Trap+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+SPIDEX_zscore+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceAI+pangolin+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_dpsi+pangolin+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_dpsi+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_zscore+pangolin+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_zscore+pangolin+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+SPIDEX_zscore+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap+pangolin+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+SPIDEX_zscore+pangolin+squirls+spliceogen,0,1.000000,23.000000,0.000000,237.000000,5.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,9.000000,15.000000,5.000000,232.000000,5.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,9.000000,15.000000,5.000000,232.000000,5.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,9.000000,15.000000,5.000000,232.000000,5.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,9.000000,15.000000,5.000000,232.000000,5.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
spliceAI+Trap+pangolin+squirls+spliceogen,0,9.000000,15.000000,4.000000,233.000000,5.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,12.000000,12.000000,5.000000,232.000000,5.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,13.000000,11.000000,7.000000,230.000000,5.0000,0.9310,0.6500,0.9544,0.5417,0.9705,0.5909,0.5563
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,13.000000,11.000000,10.000000,227.000000,5.0000,0.9195,0.5652,0.9538,0.5417,0.9578,0.5532,0.5091
spliceAI+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,12.000000,12.000000,5.000000,232.000000,5.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
spliceAI+SPIDEX_zscore+pangolin+squirls+spliceogen,0,12.000000,12.000000,5.000000,232.000000,5.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,9.000000,15.000000,7.000000,230.000000,5.0000,0.9157,0.5625,0.9388,0.3750,0.9705,0.4500,0.4161
Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,12.000000,12.000000,5.000000,232.000000,5.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,9.000000,15.000000,5.000000,232.000000,5.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,9.000000,15.000000,5.000000,232.000000,5.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,9.000000,15.000000,5.000000,232.000000,5.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,9.000000,15.000000,5.000000,232.000000,5.0000,0.9234,0.6429,0.9393,0.3750,0.9789,0.4737,0.4539
CADD_splice+spliceAI+Trap+pangolin+squirls+spliceogen,0,9.000000,15.000000,4.000000,233.000000,5.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,12.000000,12.000000,5.000000,232.000000,5.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,13.000000,11.000000,7.000000,230.000000,5.0000,0.9310,0.6500,0.9544,0.5417,0.9705,0.5909,0.5563
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,13.000000,11.000000,10.000000,227.000000,5.0000,0.9195,0.5652,0.9538,0.5417,0.9578,0.5532,0.5091
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,12.000000,12.000000,5.000000,232.000000,5.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+squirls+spliceogen,0,12.000000,12.000000,5.000000,232.000000,5.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,9.000000,15.000000,7.000000,230.000000,5.0000,0.9157,0.5625,0.9388,0.3750,0.9705,0.4500,0.4161
CADD_splice+Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,9.000000,15.000000,3.000000,234.000000,5.0000,0.9310,0.7500,0.9398,0.3750,0.9873,0.5000,0.4999
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,12.000000,12.000000,5.000000,232.000000,5.0000,0.9349,0.7059,0.9508,0.5000,0.9789,0.5854,0.5608
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,12.000000,12.000000,7.000000,230.000000,5.0000,0.9272,0.6316,0.9504,0.5000,0.9705,0.5581,0.5233
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,13.000000,11.000000,9.000000,228.000000,5.0000,0.9234,0.5909,0.9540,0.5417,0.9620,0.5652,0.5239
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,13.000000,11.000000,12.000000,225.000000,5.0000,0.9119,0.5200,0.9534,0.5417,0.9494,0.5306,0.4821
spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,12.000000,12.000000,8.000000,229.000000,5.0000,0.9234,0.6000,0.9502,0.5000,0.9662,0.5455,0.5065
spliceAI+Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,12.000000,12.000000,8.000000,229.000000,5.0000,0.9234,0.6000,0.9502,0.5000,0.9662,0.5455,0.5065
